row,col,latitude,longitude,Map Data
11,5,18.993254984680654,72.8321222471729,Shim Graphics is a Leisure & Entertainment; SpiceKlub is a Food & Drink; Radhakrishna Clinic. Dr Bina Pansare is a Healthcare; WRI India is a Commercial; NM Joshi Marg Police Station is a Government & Public Services; Dr Nerurkars Harish Nursing Home is a Healthcare; Sankalp Eye Care Centre is a Healthcare; Harish Nursing Home is a Healthcare; Firki is a Food & Drink; Riso is a Food & Drink; Mhaskar Hospital is a Healthcare; Ecospaze by One Co.Work Mumbai Andheri is a Commercial; Podar Mills is a Residential; Apollo Mills is a Industrial; Shriram Mills is a Residential; Western Railway Carriage Repair Workshop is a Industrial; Central Railway Loco Workshop - Parel is a Industrial; Digvijay Mills is a Industrial; Godrej Maidan is a Landuse: Recreation_ground; GaramKhada Maidan is a Leisure & Entertainment; Jam Mills is a Industrial; Mafatlal Mills no.3 is a Commercial; High Street Phoenix is a Commercial; India United Mills no.1 is a Industrial; Sun Mills Compund is a Industrial; Parel EMU Workshop is a Industrial; Sang Infotech is a Commercial; Meeting room 1 is a Commercial; Unused space 1 is a Commercial; Unused space 2 is a Commercial; Pantry is a Commercial; Meeting room 2 is a Commercial; Work area 1 is a Commercial; office cabin is a Commercial; Work area 2 is a Commercial; Playground is a Landuse: Recreation_ground; Peninsula Centre is a Commercial; Gundecha Gardens is a Residential; Avighna IX is a Residential; Centre Point is a Commercial; Sitaram School is a Educational; N.M. Joshi Marg Municipal Secondary School is a Educational; PES Maharashtra High School is a Educational; Talchekar Wadi Municipal School And Hall is a Educational; Piramal Chambers is a Commercial; Peninsula Ashok Towers is a Residential; Peninsula Business Park is a Commercial; French International School of Mumbai is a Educational; Cenral Railway Quarters RB II is a Residential; Mahalaxmi Sports Ground is a Leisure & Entertainment; Bharat Mata Cinema is a Leisure & Entertainment; Manyavar is a Commercial; 
11,6,18.993254984680654,72.84162738302253,Kalpataru Habitat is a Residential; Sinrai Toyota is a Commercial; Global Hospital Super Speciality and Transplant Center is a Healthcare; Gala Foods is a Commercial; Niti General Store is a Commercial; Aryan Hospital and Icu is a Healthcare; Abhyudaya Nagar Dispensary is a Healthcare; Astha Nursing Home is a Healthcare; Samadhan Diagnostic Centre is a Healthcare; SarA;S wORLD is a Commercial; ITC Grand Central is a Leisure & Entertainment; Digvijay Mills is a Industrial; Western India Spinning and Weaving Mills is a Industrial; Finlay Mills is a Industrial; India United Mills no.2-3 is a Industrial; GaramKhada Maidan is a Leisure & Entertainment; India United Mills no.4 is a Industrial; Jam Mills is a Industrial; Mahatma Gandhi Memorial Hospital is a Healthcare; Shaheed Bhagat Singh Maidan is a Landuse: Recreation_ground; India United Mills no.1 is a Industrial; Valencia is a Commercial; Peninsula Centre is a Commercial; Vikas Finlay Towers is a Residential; Avighna IX is a Residential; Centre Point is a Commercial; Piramal Chambers is a Commercial; Peninsula Ashok Towers is a Residential; Kingston Towers is a Residential; Kala Chowky is a Residential; Abhyudaya Nagar is a Residential; Cotton Green Air Force Station is a Landuse: Military; Ashoka Gardens is a Residential; Kalpataru Avana is a Residential; Lodha Venezia is a Residential; Celestia Spaces is a Residential; Abhyudaya Nagar Municipal School is a Educational; Bharat Mata Cinema is a Leisure & Entertainment; 
11,7,18.993254984680654,72.85113251887215,Diamond is a Leisure & Entertainment; Abhyudaya Nagar Dispensary is a Healthcare; SarA;S wORLD is a Commercial; Dosti Flamingos is a Residential; Falcon Crest is a Residential; Kingston Towers is a Residential; Kala Chowky is a Residential; Abhyudaya Nagar is a Residential; Cotton Green Air Force Station is a Landuse: Military; Sewri Dockyard is a Industrial; Ashoka Gardens is a Residential; MTHL Casting Yard is a Industrial; Ambedkar Nagar is a Residential; Celestia Spaces is a Residential; 
11,8,18.993254984680654,72.86063765472176,Flamingo Point is a Leisure & Entertainment; Sewri Dockyard is a Industrial; MTHL Casting Yard is a Industrial; 
11,9,18.993254984680654,72.87014279057138,
11,10,18.993254984680654,72.879647926421,
11,11,18.993254984680654,72.88915306227062,
11,12,18.993254984680654,72.89865819812024,Trombay Thermal Power Station is a Industrial; 
11,13,18.993254984680654,72.90816333396985,Trombay Thermal Power Station is a Industrial; 
11,14,18.993254984680654,72.91766846981947,
11,15,18.993254984680654,72.9271736056691,
11,16,18.993254984680654,72.93667874151872,
11,17,18.993254984680654,72.94618387736834,
11,18,18.993254984680654,72.95568901321795,
11,19,18.993254984680654,72.96519414906757,
11,20,18.993254984680654,72.9746992849172,
11,21,18.993254984680654,72.98420442076682,
11,22,18.993254984680654,72.99370955661644,
11,23,18.993254984680654,73.00321469246605,
11,24,18.993254984680654,73.01271982831567,
11,25,18.993254984680654,73.02222496416529,
11,26,18.993254984680654,73.03173010001491,Ambuja Cement is a Industrial; 
11,27,18.993254984680654,73.04123523586453,
11,28,18.993254984680654,73.05074037171414,
11,29,18.993254984680654,73.06024550756376,
11,30,18.993254984680654,73.06975064341339,
11,31,18.993254984680654,73.07925577926301,
11,32,18.993254984680654,73.08876091511263,Kalundre River is a Natural; 
11,33,18.993254984680654,73.09826605096224,Kalundre River is a Natural; 
11,34,18.993254984680654,73.10777118681186,Dr Ghodkes Sanjay Clinic is a Healthcare; Sudha Shankar Netralaya is a Healthcare; Sahasrabudhe Hospital and I.C.C.U is a Healthcare; Shri Swami Samarth Hospital is a Healthcare; Birmole Hospital is a Healthcare; Dr. Patil's Hospital is a Healthcare; Ghanate Hospital Panvel is a Healthcare; Dr. Oza's Hospital is a Healthcare; Dandekar Clinic is a Healthcare; Aashirwad Ent Clinic is a Healthcare; Rural Hospital  Panvel is a Healthcare; Dr. Kale Hospital is a Healthcare; Mhatre Accident Hospital is a Healthcare; Dr. Nadkarni Children's Hospital is a Healthcare; Prachin Healthcare is a Healthcare; Ballaleshwar Lake is a Natural; Mahatma Gandhi Garden is a Leisure & Entertainment; Hotel Peace Park is a Leisure & Entertainment; Vithoba Khandappa School is a Educational; Mahatma Jotiba Phule Auditorium is a Commercial; Panvel Municipal Corporation is a Commercial; Municipality ground is a Landuse: Recreation_ground; Panvel Old Ragistrar Office is a Commercial; Saraswati Vidya Mandir is a Educational; Kalundre River is a Natural; 
12,0,19.002248200739842,72.78459656792481,
12,1,19.002248200739842,72.79410170377443,
12,2,19.002248200739842,72.80360683962405,
12,3,19.002248200739842,72.81311197547366,Vivako is a Leisure & Entertainment; Peoples Mobile Hospitals is a Healthcare; Cafe Coffee Day is a Food & Drink; Bosco Nursing Home and Ent Research Centre is a Healthcare; CGHS Dispensary No.3  Worli is a Healthcare; ESIS Hospital WORLI is a Healthcare; Poddar Hospital is a Healthcare; Lal Bahadur Shastri Udyan is a Leisure & Entertainment; Gandhi Maidan is a Leisure & Entertainment; Siddharth Nagar is a Residential; Vastu is a Residential; Mumbai is a Natural; Worli Dairy is a Industrial; Silverene Terraces is a Residential; Podar International School is a Residential; Saker Apartments is a Residential; Buena Vista is a Residential; Ashish Wang is a Residential; Worli Police Station is a Government & Public Services; Adya Shankaracharya Garden is a Leisure & Entertainment; Urmi Apartments is a Residential; Bhagwan Gautam Buddha Udyan is a Leisure & Entertainment; Worli Naka Upper Primary Marathi School No.2 is a Educational; Acharya Atre Chowk is a Landuse: Construction; Om Ratan is a Residential; 
12,4,19.002248200739842,72.82261711132328,Sunbeam Geeta is a Leisure & Entertainment; Vivako is a Leisure & Entertainment; Reliance Communication - Customer Service Center is a Commercial; Cafe Coffee Day is a Food & Drink; Matulya Centre is a Residential; Network 18 is a Commercial; Tata Consulting Engineers Limited is a Commercial; Ashford Group is a Commercial; Forbes India is a Commercial; Kamla Mills is a Commercial; Peninsula Corporate Park is a Commercial; Siemens Head Office  Worli is a Commercial; Domino's is a Food & Drink; Smash is a Leisure & Entertainment; Peoples Mobile Hospitals is a Healthcare; The Bombay Canteen is a Food & Drink; Consulate General of the Republic of Korea is a Commercial; Reliance Life Sciences Pvt. Ltd is a Healthcare; Bosco Nursing Home and Ent Research Centre is a Healthcare; Nirmal Clinic is a Healthcare; Lightbox VC is a Commercial; ESIS Hospital WORLI is a Healthcare; Poddar Hospital is a Healthcare; Print Evolution is a Commercial; Kraftex- Marathon is a Commercial; Banana leaf is a Food & Drink; IKEA is a Commercial; Lord of the Drinks is a Food & Drink; Mahalakshmi Industrial Estate is a Commercial; Sri Ram Mills Compound is a Commercial; Trade View is a Commercial; Gandhi Maidan is a Leisure & Entertainment; Vodafone House is a Commercial; Siddharth Nagar is a Residential; Matulya Mills is a Residential; Piramal Mills is a Commercial; Madhusudhan Mills is a Industrial; Victoria Mills is a Commercial; Lodha Park is a Residential; Century Mills is a Industrial; Bombay Dyeing is a Industrial; Udyog Bhavan is a Commercial; Neelam Centre is a Commercial; Marathon NextGen Era is a Residential; Marathon Innova is a Commercial; Worli Police Station is a Government & Public Services; Maratha High School is a Educational; Ganpatrao Kadam Marg BMC School is a Educational; Palais Royale is a Residential; Passport Seva Kendra is a Commercial; World Crest is a Residential; Jodia Mansion is a Residential; Mahalakshmi SRA is a Residential; Brady Gladys Plaza is a Commercial; Matoshree Ramabai Thackrey Udyan is a Leisure & Entertainment; Peninsula Business Park is a Commercial; the world one is a Residential; World View is a Residential; Omkar 1973 is a Residential; Linear Park by Lodha is a Leisure & Entertainment; Lodha Trump Tower is a Residential; Acharya Atre Chowk is a Landuse: Construction; Lodha World is a Residential; Lodha Marquise is a Residential; Birla Centurion is a Commercial; Lotus Enpar 101 Residency is a Residential; Indiabulls Blu is a Residential; Adfactors PR is a Commercial; 
12,5,19.002248200739842,72.8321222471729,Matulya Centre is a Residential; Network 18 is a Commercial; Tata Consulting Engineers Limited is a Commercial; Ashford Group is a Commercial; Forbes India is a Commercial; Kamla Mills is a Commercial; Peninsula Corporate Park is a Commercial; Shiro is a Leisure & Entertainment; Hard Rock Café is a Food & Drink; Blue Frog is a Leisure & Entertainment; Bloomberg is a Commercial; The Bombay Canteen is a Food & Drink; Delhi Highway is a Food & Drink; Bombay Dyeing is a Commercial; Lightbox VC is a Commercial; Kamaladevi Gobindram Tahiliani High School is a Educational; Elphinstone Road Traffic Police Chowki is a Government & Public Services; Banana leaf is a Food & Drink; IKEA is a Commercial; Lord of the Drinks is a Food & Drink; Trade View is a Commercial; Central Railway Sports Association is a Landuse: Recreation_ground; Western Railway Carriage Repair Workshop is a Industrial; Central Railway Loco Workshop - Parel is a Industrial; Matulya Mills is a Residential; Piramal Mills is a Commercial; Madhusudhan Mills is a Industrial; Victoria Mills is a Commercial; Lodha Park is a Residential; Bombay Dyeing is a Industrial; India United Mills no.1 is a Industrial; Parel EMU Workshop is a Industrial; Axis Bank is a Commercial; Wadia International Centre is a Commercial; BMC G South Ward Office is a Commercial; F-2 is a Residential; F-1 is a Residential; F-3 is a Residential; Maru Hospital is a Healthcare; Royal Palace is a Residential; Talchekar Wadi Municipal School And Hall is a Educational; Padmavati Darshan is a Residential; Shree Sadguru Darshan is a Residential; Deepak Talkies is a Leisure & Entertainment; Shreeram Sadan is a Residential; Bhavanimata CHS is a Residential; Siddhi Sadan CHS is a Residential; Lodha Allura is a Residential; Passport Seva Kendra is a Commercial; World Crest is a Residential; Jodia Mansion is a Residential; RB-1 is a Residential; Brady Gladys Plaza is a Commercial; Matoshree Ramabai Thackrey Udyan is a Leisure & Entertainment; Peninsula Business Park is a Commercial; Awfis is a Commercial; the world one is a Residential; World View is a Residential; Indiabulls Tower is a Commercial; One Indiabulls Centre is a Commercial; Indiabulls Sky Suites is a Landuse: Construction; Linear Park by Lodha is a Leisure & Entertainment; Lodha Trump Tower is a Residential; Lodha Kiara is a Residential; Lodha World is a Residential; Lodha Marquise is a Residential; Lotus Enpar 101 Residency is a Residential; Cenral Railway Quarters RB III is a Residential; Lakshmi Cottage is a Residential; Central Railway Primary Education School is a Educational; Railway Ground is a Leisure & Entertainment; Central Railway RB II is a Residential; Cenral Railway Quarters RB II is a Residential; Orbit Plaza is a Residential; Globe Mill Passage Municipal School is a Educational; Holy Cross High School is a Educational; Social Service League High School is a Educational; Elphinstone Road Municipal School is a Educational; Tanishq Wisteria is a Residential; jangam house is a Residential; Muktangan School is a Educational; Falcon Castle is a Residential; Adfactors PR is a Commercial; V. L. TVS Service and Parts is a Commercial; Mumbai Public School is a Educational; Cross Building is a Residential; Mauli Sadan (Vani Chaal) is a Residential; 
12,6,19.002248200739842,72.84162738302253,Hotel Shantidoot is a Leisure & Entertainment; Kalpataru Habitat is a Residential; Global Hospital Super Speciality and Transplant Center is a Healthcare; Monolithic Bas Relief Depicting Shiva is a Natural; Dr Chetan Shetty- Birth & Beyond Clinic Clinic is a Healthcare; Tata Memorial Hospital is a Healthcare; K B Haji Bachooali Charitable Ophthalmic and E N T H is a Healthcare; Parel Institute Of Orthopaedic Specialities is a Healthcare; ITC Grand Central is a Leisure & Entertainment; Nare Park is a Leisure & Entertainment; Central Railway Sports Association is a Landuse: Recreation_ground; Central Railway Loco Workshop - Parel is a Industrial; St. Pauls Convent is a Educational; Pearl Co-operative Houseing Society is a Residential; Tata Mills is a Industrial; Mahatma Gandhi Memorial Hospital is a Healthcare; King Edward Memorial Hospital is a Healthcare; St Xavier's Football Ground is a Leisure & Entertainment; Tata Memorial Cancer Hospital is a Healthcare; India United Mills no.1 is a Industrial; Haffkine Institute is a Healthcare; Valencia is a Commercial; F-2 is a Residential; F-1 is a Residential; F-3 is a Residential; Maru Hospital is a Healthcare; RB-1 is a Residential; Navbharat School is a Educational; Falcon Crest is a Residential; K B H B Charitable Ophthalmic and E.N.T Hospital is a Healthcare; Peninsula Ashok Towers is a Residential; Nowrosjee Wadia Maternity Hospital is a Healthcare; Baradevi Municipal School is a Educational; Damodar Natyagruha is a Leisure & Entertainment; Bhoiwada Court is a Government & Public Services; Local Park is a Leisure & Entertainment; Lodha Primo is a Residential; Kalpataru Avana is a Residential; Cenral Railway Quarters RB III is a Residential; Lakshmi Cottage is a Residential; Central Railway Primary Education School is a Educational; Railway Ground is a Leisure & Entertainment; Central Railway RB II is a Residential; Cenral Railway Quarters RB II is a Residential; JBCN International School is a Educational; Dosti Belleza is a Residential; Social Service League High School is a Educational; V. L. TVS Service and Parts is a Commercial; Mumbai Public School is a Educational; Mauli Sadan (Vani Chaal) is a Residential; 
12,7,19.002248200739842,72.85113251887215,Monolithic Bas Relief Depicting Shiva is a Natural; Asmi Arthroscopy and Sports Medicine Institute is a Healthcare; Dr. Khatri's Hina Clinic is a Healthcare; Matoshree Clinic is a Healthcare; Dr. Tabassum Clinic is a Healthcare; Simeen Clinic is a Healthcare; Sewree Christian Cemetery is a Landuse: Cemetery; Haffkine Institute is a Healthcare; Dosti Flamingos is a Residential; Falcon Crest is a Residential; Wadala Yard is a Landuse: Railway; Sewri Dockyard is a Industrial; Crescent Bay is a Residential; Ambedkar Nagar is a Residential; Baradevi Municipal School is a Educational; Dnyaneshwar Vidyalay is a Educational; Joggers Park is a Leisure & Entertainment; Local Park is a Leisure & Entertainment; JBCN International School is a Educational; Dosti Belleza is a Residential; Municipal TB Hospital is a Healthcare; 
12,8,19.002248200739842,72.86063765472176,Flamingo Point is a Leisure & Entertainment; Wadala Yard is a Landuse: Railway; Sewri Dockyard is a Industrial; MTHL Casting Yard is a Industrial; Sewri Fort is a Leisure & Entertainment; SITE is a Industrial; 
12,9,19.002248200739842,72.87014279057138,
12,10,19.002248200739842,72.879647926421,
12,11,19.002248200739842,72.88915306227062,Mumbai Refinery Mahul is a Industrial; Trombay Thermal Power Station is a Industrial; 
12,12,19.002248200739842,72.89865819812024,Mumbai Refinery Mahul is a Industrial; Mumbai Refinery is a Industrial; Trombay Thermal Power Station is a Industrial; 
12,13,19.002248200739842,72.90816333396985,Mumbai Refinery is a Industrial; Trombay Thermal Power Station is a Industrial; 
12,14,19.002248200739842,72.91766846981947,Bhabha Atomic Research Centre - BARC is a Industrial; 
12,15,19.002248200739842,72.9271736056691,
12,16,19.002248200739842,72.93667874151872,
12,17,19.002248200739842,72.94618387736834,
12,18,19.002248200739842,72.95568901321795,
12,19,19.002248200739842,72.96519414906757,
12,20,19.002248200739842,72.9746992849172,
12,21,19.002248200739842,72.98420442076682,
12,22,19.002248200739842,72.99370955661644,
12,23,19.002248200739842,73.00321469246605,Karave Beach is a Natural; 
12,24,19.002248200739842,73.01271982831567,Entrance Point to Park is a Leisure & Entertainment; Shop 1 is a Commercial; Shop 2  3  4  5 is a Commercial; Shop 6  7  is a Commercial; Doctor's Clinic is a Healthcare; Christmas Tree 1 is a Natural; Bonsai Tree is a Natural; Club Restaurant is a Food & Drink; Christmas Tree 2 is a Natural; Seawoods Estates Administrative Office is a Commercial; Basketball Court is a Leisure & Entertainment; Volleyball Court is a Leisure & Entertainment; Squash Court is a Leisure & Entertainment; Fireworks Store is a Commercial; Turn Mirror is a Leisure & Entertainment; Children's Playground is a Leisure & Entertainment; Kid's Play Area is a Leisure & Entertainment; Entrance is a Leisure & Entertainment; Water Well is a Commercial; The Seawoods Esates Club Lawn Park is a Leisure & Entertainment; Seawoods Estates Club Swimming Pool is a Leisure & Entertainment; Seawoods Estates Skating Park is a Leisure & Entertainment; Seawoods Estates Main Lawn / Park is a Landuse: Recreation_ground; Seawoods Estates Lawn 3 Water Fountain is a Natural; Seawoods Estates - Nana Nani Park is a Leisure & Entertainment; Triangle Park Near Rotunda is a Leisure & Entertainment; Lawn 1 - Semi Circle Water Fountain is a Natural; Common Park is a Leisure & Entertainment; Common Park 2 is a Leisure & Entertainment; Bamboo Park is a Leisure & Entertainment; Phase 2 Swimming Pool is a Natural; Park is a Leisure & Entertainment; Triangle Park is a Leisure & Entertainment; Bonsai Park is a Leisure & Entertainment; Flower Park is a Leisure & Entertainment; Delhi Public School - Nerul is a Educational; DPS Lake is a Natural; Seawoods NRI Complex is a Residential; Seawoods Estates Rotunda is a Leisure & Entertainment; Seawoods Estates Telecom Office is a Commercial; Seawoods Estates Guest House is a Leisure & Entertainment; Building 18 playground is a Leisure & Entertainment; NRI Lake is a Natural; 
12,25,19.002248200739842,73.02222496416529,Christmas Tree 1 is a Natural; Bonsai Tree is a Natural; Christmas Tree 2 is a Natural; Basketball Court is a Leisure & Entertainment; Volleyball Court is a Leisure & Entertainment; Kid's Play Area is a Leisure & Entertainment; Entrance is a Leisure & Entertainment; Flamingo Point is a Leisure & Entertainment; CIDCO Guest House is a Leisure & Entertainment; Seawoods Estates Lawn 3 Water Fountain is a Natural; Triangle Park Near Rotunda is a Leisure & Entertainment; Lawn 1 - Semi Circle Water Fountain is a Natural; Triangle Park is a Leisure & Entertainment; Bonsai Park is a Leisure & Entertainment; Seawoods Mangroves is a Natural; Delhi Public School - Nerul is a Educational; DPS Lake is a Natural; Seawoods NRI Complex is a Residential; Seawoods Estates Rotunda is a Leisure & Entertainment; Building 18 playground is a Leisure & Entertainment; 
12,26,19.002248200739842,73.03173010001491,Sai Radiance is a Residential; Belle Vista CHS is a Residential; Sailors' Cafe is a Food & Drink; Satnam Chemist & Druggist is a Healthcare; Cessna Lifeline Veterinary Hospital is a Healthcare; Israni Towers is a Residential; Coffee By Di Bella Belapur is a Food & Drink; Lakhani's Centrium is a Commercial; Bong Adda is a Food & Drink; Belapur Court is a Government & Public Services; Progressive Sea Lounge is a Residential; Suncoast Cooperative Housing Society is a Residential; Panvel Creek is a Natural; CIDCO Guest House is a Leisure & Entertainment; Kille Pond is a Natural; N.R.I Coastal Police Station is a Government & Public Services; Navi Mumbai Civil & Criminal Court is a Government & Public Services; D.Y Patil School of Biotech is a Educational; Mangrove Park is a Leisure & Entertainment; 
12,27,19.002248200739842,73.04123523586453,Panvel Creek is a Natural; NMMC School is a Educational; 
12,28,19.002248200739842,73.05074037171414,Panvel Creek is a Natural; 
12,29,19.002248200739842,73.06024550756376,Vaghivali is a Residential; 
12,30,19.002248200739842,73.06975064341339,
12,31,19.002248200739842,73.07925577926301,Kalundre River is a Natural; 
12,32,19.002248200739842,73.08876091511263,Kalundre River is a Natural; 
12,33,19.002248200739842,73.09826605096224,AIKTC ARKP courtyard is a Leisure & Entertainment; Kalundre River is a Natural; 
12,34,19.002248200739842,73.10777118681186,"Watermelon stalls is a Food & Drink; shivaji maket is a Commercial; Birmole Hospital is a Healthcare; Dr. Patil's Hospital is a Healthcare; Thombare Hospital is a Healthcare; Prachin Healthcare is a Healthcare; Padalkar Hospital & SICU is a Healthcare; Venkat""s manthra is a Food & Drink; Hotel Peace Park is a Leisure & Entertainment; AIKTC ARKP courtyard is a Leisure & Entertainment; Cricket ground is a Leisure & Entertainment; Panvel Suburban Terminus is a Landuse: Railway; "
13,0,19.01124141679903,72.78459656792481,
13,1,19.01124141679903,72.79410170377443,
13,2,19.01124141679903,72.80360683962405,
13,3,19.01124141679903,72.81311197547366,Hilltop is a Leisure & Entertainment; Blind service asociation is a Commercial; Worli Seaface Municipal School is a Educational; Mango is a Natural; INS Trata is a Landuse: Military; Worli BEST Bus Depot is a Industrial; Mumbai is a Natural; Silverene Terraces is a Residential; Greenlawns School Worli is a Educational; Bhagvan Mahavir Garden is a Leisure & Entertainment; Adya Shankaracharya Garden is a Leisure & Entertainment; Worli Police Ground is a Leisure & Entertainment; Urmi Apartments is a Residential; Bhagwan Gautam Buddha Udyan is a Leisure & Entertainment; Worli Naka Upper Primary Marathi School No.2 is a Educational; Worli Seaface BMC High School is a Educational; Sasmira Institute is a Landuse: Education; Western Headquarters  Indian Coast Guard is a Landuse: Military; 
13,4,19.01124141679903,72.82261711132328,Hilltop is a Leisure & Entertainment; Chemist is a Healthcare; Siemens Head Office  Worli is a Commercial; Blind service asociation is a Commercial; Domino's is a Food & Drink; Peoples Mobile Hospitals is a Healthcare; Asha Surgical and Maternity Home is a Healthcare; Reliance Life Sciences Pvt. Ltd is a Healthcare; Worli Hospital For Women is a Healthcare; Varad Medical Centre is a Healthcare; Birdy's Bakery and Patisserie is a Commercial; The Learning Curve Worli is a Educational; Sunrise Play School is a Educational; BMC Hospital is a Healthcare; Mandala Food is a Food & Drink; Mango is a Natural; Tata Motors - Puneet Automobiles Pvt Ltd is a Commercial; Prabhadevi Municipal School is a Educational; Sasmira's Institute of Management Studies and Research is a Educational; Sasmira's Institute of Man-made Textiles is a Educational; Reliance Digital is a Commercial; MG Hector Showroom is a Commercial; Australia and New Zealand Bank is a Commercial; Transform Gym is a Leisure & Entertainment; Cafe Waah Maratha is a Food & Drink; Croma is a Commercial; Starbucks is a Food & Drink; INS Trata is a Landuse: Military; Worli BEST Bus Depot is a Industrial; Madhusudhan Mills is a Industrial; Victoria Mills is a Commercial; Century Mills is a Industrial; Bombay Dyeing is a Industrial; Mumbai is a Natural; Udyog Bhavan is a Commercial; Neelam Centre is a Commercial; RNA is a Residential; Adrash Nagar Park is a Leisure & Entertainment; Tower A is a Residential; Beaumonde Towers is a Residential; D Y Patil International School is a Educational; Vaibhav Apartments is a Residential; Krypton Tower is a Residential; The Enclave is a Residential; Suyash Apartment is a Residential; Sukhsagar CHS is a Residential; sairam is a Residential; Pawanchaya is a Residential; Suyash CHS is a Residential; HSBC Cnergy Building is a Commercial; ICICI Venture is a Commercial; Greenlawns School Worli is a Educational; Sacred Heart High School is a Educational; The NAB Workshop For The Blind is a Educational; Century Bhavan is a Commercial; Sai Sadan CHS is a Residential; Ahuja Towers is a Residential; Lloyds Garden is a Residential; Marathe Udyog Bhavan is a Commercial; Siddhi Prabha CHS is a Residential; Standard Prabha CHS is a Residential; Goldman Sachs is a Commercial; Babasaheb Worlikar Fire Station is a Government & Public Services; Orbit Plaza is a Commercial; Mahalakshmi SRA is a Residential; Bhagvan Mahavir Garden is a Leisure & Entertainment; Adya Shankaracharya Garden is a Leisure & Entertainment; Omkar 1973 is a Residential; Worli Police Ground is a Leisure & Entertainment; Three Sixty West is a Residential; Century Mill Mhada Building is a Residential; Birla Centurion is a Commercial; Classique Heights is a Residential; Chaitanya Towers is a Residential; Rajabhau Salvi Udyaan is a Leisure & Entertainment; Mangal Murti is a Residential; Ketki Maidan is a Landuse: Recreation_ground; Prithvi Emperor is a Residential; Worli Seaface BMC High School is a Educational; Sasmira Institute is a Landuse: Education; Tower C is a Residential; Tower B is a Residential; Kamgar Nagar is a Residential; Central Ground is a Leisure & Entertainment; Gopchar Building is a Residential; Kandewadi Smashanbhoomi is a Landuse: Cemetery; Prabhadevi Municipal Primary School is a Educational; Ganesh Krupa is a Residential; Janata High School is a Educational; 
